index,features
11422,APICalls::Landroid/view/animation/ScaleAnimation.setStartTime()
11423,APICalls::Landroid/widget/Toolbar.setNavigationOnClickListener()
11424,APICalls::Landroid/util/FloatProperty.set()
11425,APICalls::Landroid/util/IntProperty.get()
11426,APICalls::Landroid/util/IntProperty.set()
11427,APICalls::Landroid/net/wifi/WifiManager$MulticastLock.isHeld()
11428,APICalls::Landroid/util/IntProperty.setValue()
11429,APICalls::Landroid/widget/Switch.setLayoutParams()
11430,APICalls::Landroid/widget/ImageView.hasOnClickListeners()
11431,APICalls::Landroid/renderscript/RSIllegalArgumentException.getMessage()
11432,APICalls::Landroid/widget/RelativeLayout.isAttachedToWindow()
11433,APICalls::Landroid/widget/VideoView.getDefaultSize()
11434,APICalls::Landroid/widget/VideoView.setMeasuredDimension()
11435,APICalls::Landroid/widget/CheckBox.getContentDescription()
11436,APICalls::Landroid/widget/ImageView.getWindowVisibleDisplayFrame()
11437,APICalls::Landroid/view/ViewGroup.getAnimation()
11438,APICalls::Landroid/widget/Switch.setId()
11439,APICalls::Landroid/widget/Switch.setThumbTextPadding()
11440,APICalls::Landroid/widget/Button.removeCallbacks()
11441,APICalls::Landroid/os/ParcelFileDescriptor$AutoCloseInputStream.read()
11442,APICalls::Landroid/widget/Switch.setSwitchMinWidth()
11443,APICalls::Landroid/os/ParcelFileDescriptor$AutoCloseInputStream.available()
11444,APICalls::Landroid/widget/ImageView.onFocusChanged()
11445,APICalls::Landroid/bluetooth/le/ScanRecord.getAdvertiseFlags()
11446,APICalls::Landroid/view/SurfaceView.onConfigurationChanged()
11447,APICalls::Landroid/opengl/GLES20.glGetTexParameteriv()
11448,APICalls::Landroid/os/StrictMode$VmPolicy$Builder.penaltyDeath()
11449,APICalls::Landroid/widget/LinearLayout.setMeasureWithLargestChildEnabled()
11450,APICalls::Landroid/webkit/WebView.performClick()
11451,APICalls::Landroid/widget/VideoView.getHandler()
11452,APICalls::Landroid/telephony/PhoneNumberUtils.calledPartyBCDToString()
11453,APICalls::Landroid/telephony/PhoneNumberUtils.calledPartyBCDFragmentToString()
11454,APICalls::Landroid/widget/RelativeLayout.setCameraDistance()
11455,APICalls::Landroid/widget/ImageView.setClipBounds()
11456,APICalls::Landroid/net/VpnService.registerReceiver()
11457,APICalls::Landroid/service/quicksettings/TileService.unbindService()
11458,APICalls::Landroid/net/VpnService$Builder.setBlocking()
11459,APICalls::Landroid/service/quicksettings/TileService.bindService()
11460,APICalls::Landroid/service/quicksettings/TileService.getString()
11461,APICalls::Landroid/service/quicksettings/TileService.getBaseContext()
11462,APICalls::Landroid/net/VpnService.stopSelf()
11463,APICalls::Landroid/service/quicksettings/TileService.onStopListening()
11464,APICalls::Landroid/widget/RadioGroup.onInterceptTouchEvent()
11465,APICalls::Landroid/widget/RadioButton.getRight()
11466,APICalls::Landroid/widget/RadioButton.getBottom()
11467,APICalls::Landroid/net/VpnService.onUnbind()
11468,APICalls::Landroid/net/VpnService.unregisterReceiver()
11469,APICalls::Landroid/widget/RadioButton.getLeft()
11470,APICalls::Landroid/widget/RadioButton.getTop()
11471,APICalls::Landroid/net/VpnService$Builder.allowBypass()
11472,APICalls::Landroid/service/quicksettings/TileService.onStartListening()
11473,APICalls::Landroid/view/View.setHapticFeedbackEnabled()
11474,APICalls::Landroid/security/keystore/KeyProtection$Builder.setUserAuthenticationRequired()
11475,APICalls::Landroid/content/ComponentName.createRelative()
11476,APICalls::Landroid/security/keystore/KeyProtection$Builder.setDigests()
11477,APICalls::Landroid/nfc/cardemulation/CardEmulation.setPreferredService()
11478,APICalls::Landroid/security/keystore/KeyProtection$Builder.setUserAuthenticationValidityDurationSeconds()
11479,APICalls::Landroid/nfc/cardemulation/CardEmulation.unsetPreferredService()
11480,APICalls::Landroid/security/keystore/KeyProtection$Builder.setEncryptionPaddings()
11481,APICalls::Landroid/security/keystore/KeyProtection$Builder.setSignaturePaddings()
11482,APICalls::Landroid/security/keystore/KeyProtection$Builder.build()
11483,APICalls::Landroid/security/keystore/KeyProtection$Builder.setRandomizedEncryptionRequired()
11484,APICalls::Landroid/gesture/GestureStore.load()
11485,APICalls::Landroid/gesture/GestureStore.recognize()
11486,APICalls::Landroid/widget/RelativeLayout.setKeepScreenOn()
11487,APICalls::Landroid/gesture/GestureOverlayView.setGestureVisible()
11488,APICalls::Landroid/webkit/WebView.isFocused()
11489,APICalls::Landroid/view/ContextMenu.setHeaderIcon()
11490,APICalls::Landroid/print/PrintJob.restart()
11491,APICalls::Landroid/print/PrintJob.isBlocked()
11492,APICalls::Landroid/print/PrintJob.cancel()
11493,APICalls::Landroid/view/animation/ScaleAnimation.setFillEnabled()
11494,APICalls::Landroid/renderscript/RSRuntimeException.getMessage()
11495,APICalls::Landroid/widget/ScrollView.computeVerticalScrollRange()
11496,APICalls::Landroid/widget/Space.setMinimumHeight()
11497,APICalls::Landroid/widget/Toolbar.setPopupTheme()
11498,APICalls::Landroid/webkit/WebView.requestDisallowInterceptTouchEvent()
11499,APICalls::Landroid/widget/FrameLayout.getNestedScrollAxes()
11500,APICalls::Landroid/util/ArrayMap.entrySet()
11501,APICalls::Landroid/widget/FrameLayout.onNestedPreScroll()
11502,APICalls::Landroid/util/ArrayMap.keyAt()
11503,APICalls::Landroid/opengl/GLES30.glPixelStorei()
11504,APICalls::Landroid/widget/Switch.isShown()
11505,APICalls::Landroid/os/Trace.setAppTracingAllowed()
11506,APICalls::Landroid/widget/SeekBar.getLocationInWindow()
11507,APICalls::Landroid/util/ArrayMap.containsKey()
11508,APICalls::Landroid/view/ViewGroup.onNestedPrePerformAccessibilityAction()
11509,APICalls::Landroid/util/Rational.parseRational()
11510,APICalls::Landroid/widget/FrameLayout.onNestedPreFling()
11511,APICalls::Landroid/widget/FrameLayout.onNestedScrollAccepted()
11512,APICalls::Landroid/widget/TimePicker.getContext()
11513,APICalls::Landroid/widget/FrameLayout.attachLayoutAnimationParameters()
11514,APICalls::Landroid/widget/FrameLayout.attachViewToParent()
11515,APICalls::Landroid/widget/FrameLayout.detachViewFromParent()
11516,APICalls::Landroid/widget/FrameLayout.onNestedFling()
11517,APICalls::Landroid/widget/LinearLayout.onFocusChanged()
11518,APICalls::Landroid/view/ViewGroup.getWindowSystemUiVisibility()
11519,APICalls::Landroid/util/AtomicFile.openRead()
11520,APICalls::Landroid/widget/LinearLayout$LayoutParams.getMarginEnd()
11521,APICalls::Landroid/widget/ProgressBar.onRestoreInstanceState()
11522,APICalls::Landroid/widget/ViewAnimator.removeAllViews()
11523,APICalls::Landroid/util/AtomicFile.getBaseFile()
11524,APICalls::Landroid/widget/RelativeLayout.onKeyLongPress()
11525,APICalls::Landroid/widget/FrameLayout.onStopNestedScroll()
11526,APICalls::Landroid/widget/LinearLayout.setTranslationZ()
11527,APICalls::Landroid/os/Bundle.deepCopy()
11528,APICalls::Landroid/widget/ViewAnimator.addView()
11529,APICalls::Landroid/widget/TextView.setWillNotDraw()
11530,APICalls::Landroid/os/StrictMode$VmPolicy$Builder.penaltyListener()
11531,APICalls::Landroid/widget/ScrollView.setOutlineProvider()
11532,APICalls::Landroid/widget/ScrollView.setClipToOutline()
11533,APICalls::Landroid/widget/RemoteViews.setImageViewIcon()
11534,APICalls::Landroid/widget/FrameLayout.onNestedScroll()
11535,APICalls::Landroid/util/ArrayMap.indexOfKey()
11536,APICalls::Landroid/util/ArrayMap.remove()
11537,APICalls::Landroid/widget/ImageView.setForeground()
11538,APICalls::Landroid/widget/TextView.setTop()
11539,APICalls::Landroid/widget/EditText.getPaddingEnd()
11540,APICalls::Landroid/widget/HeaderViewListAdapter.getFootersCount()
11541,APICalls::Landroid/view/ViewGroup.detachAllViewsFromParent()
11542,APICalls::Landroid/text/StaticLayout.getEllipsisCount()
11543,APICalls::Landroid/widget/LinearLayout.dispatchPopulateAccessibilityEvent()
11544,APICalls::Landroid/net/VpnService.sendBroadcast()
11545,APICalls::Landroid/net/VpnService.getCacheDir()
11546,APICalls::Landroid/net/VpnService.startForeground()
11547,APICalls::Landroid/net/NetworkInfo$State.name()
11548,APICalls::Landroid/content/Loader.takeContentChanged()
11549,APICalls::Landroid/os/ParcelFileDescriptor.parseMode()
11550,APICalls::Landroid/content/ContextWrapper.enforcePermission()
11551,APICalls::Landroid/content/AsyncTaskLoader.cancelLoadInBackground()
11552,APICalls::Landroid/content/AsyncTaskLoader.dump()
11553,APICalls::Landroid/content/AsyncTaskLoader.isLoadInBackgroundCanceled()
11554,APICalls::Landroid/content/AsyncTaskLoader.loadInBackground()
11555,APICalls::Landroid/content/ContextWrapper.enforceUriPermission()
11556,APICalls::Landroid/content/Context.moveDatabaseFrom()
11557,APICalls::Landroid/telephony/gsm/GsmCellLocation.fillInNotifierBundle()
11558,APICalls::Landroid/view/ViewGroup.startLayoutAnimation()
11559,APICalls::Landroid/content/Context.removeStickyBroadcastAsUser()
11560,APICalls::Landroid/content/Context.sendBroadcastAsUser()
11561,APICalls::Landroid/content/Context.sendOrderedBroadcastAsUser()
11562,APICalls::Landroid/content/Context.sendStickyBroadcastAsUser()
11563,APICalls::Landroid/view/ViewGroup.dispatchDragEvent()
11564,APICalls::Landroid/view/ViewGroup.dispatchDrawableHotspotChanged()
11565,APICalls::Landroid/view/ViewGroup.dispatchFinishTemporaryDetach()
11566,APICalls::Landroid/view/ViewGroup.dispatchSetSelected()
11567,APICalls::Landroid/view/ViewGroup.dispatchStartTemporaryDetach()
11568,APICalls::Landroid/view/ViewGroup.dispatchTrackballEvent()
11569,APICalls::Landroid/view/ViewGroup.dispatchWindowFocusChanged()
11570,APICalls::Landroid/net/SSLCertificateSocketFactory.setKeyManagers()
11571,APICalls::Landroid/content/AsyncTaskLoader.onCanceled()
11572,APICalls::Landroid/content/AsyncTaskLoader.setUpdateThrottle()
11573,APICalls::Landroid/content/ClipboardManager.clearPrimaryClip()
11574,APICalls::Landroid/content/ContextWrapper.checkCallingOrSelfUriPermission()
11575,APICalls::Landroid/content/ContextWrapper.checkCallingPermission()
11576,APICalls::Landroid/content/ContextWrapper.checkCallingUriPermission()
11577,APICalls::Landroid/content/Intent.putCharSequenceArrayListExtra()
11578,APICalls::Landroid/view/ViewGroup.dispatchCapturedPointerEvent()
11579,APICalls::Landroid/content/Loader.dataToString()
11580,APICalls::Landroid/content/Loader.isReset()
11581,APICalls::Landroid/view/ViewGroup.dispatchSetActivated()
11582,APICalls::Landroid/content/Loader.isStarted()
11583,APICalls::Landroid/content/pm/PackageManager.isPackageSuspended()
11584,APICalls::Landroid/content/Loader.abandon()
11585,APICalls::Landroid/content/Loader.commitContentChanged()
11586,APICalls::Landroid/content/Loader.deliverResult()
11587,APICalls::Landroid/content/Loader.onContentChanged()
11588,APICalls::Landroid/view/ViewGroup.dispatchWindowVisibilityChanged()
11589,APICalls::Landroid/view/ViewGroup.getChildVisibleRect()
11590,APICalls::Landroid/content/Context.sendStickyOrderedBroadcastAsUser()
11591,APICalls::Landroid/view/ViewGroup.onNestedPreScroll()
11592,APICalls::Landroid/content/Context.createDisplayContext()
11593,APICalls::Landroid/content/ContextWrapper.getExternalCacheDirs()
11594,APICalls::Landroid/webkit/WebSettings.setDisabledActionModeMenuItems()
11595,APICalls::Landroid/content/ContextWrapper.clearWallpaper()
11596,APICalls::Landroid/view/ViewGroup.startActionModeForChild()
11597,APICalls::Landroid/content/ContextWrapper.getExternalFilesDirs()
11598,APICalls::Landroid/content/ContextWrapper.createContextForSplit()
11599,APICalls::Landroid/content/ContextWrapper.databaseList()
11600,APICalls::Landroid/content/ContextWrapper.deleteSharedPreferences()
11601,APICalls::Landroid/webkit/WebView.getWebViewLooper()
11602,APICalls::Landroid/telephony/gsm/GsmCellLocation.setStateInvalid()
11603,APICalls::Landroid/widget/TextView.getCustomInsertionActionModeCallback()
11604,APICalls::Landroid/widget/TextView.getCustomSelectionActionModeCallback()
11605,APICalls::Landroid/view/ViewGroup.isMotionEventSplittingEnabled()
11606,APICalls::Landroid/view/ViewGroup.notifySubtreeAccessibilityStateChanged()
11607,APICalls::Landroid/content/ContextWrapper.grantUriPermission()
11608,APICalls::Landroid/net/wifi/WifiManager.reassociate()
11609,APICalls::Landroid/content/ContextWrapper.moveDatabaseFrom()
11610,APICalls::Landroid/widget/AbsoluteLayout.generateLayoutParams()
11611,APICalls::Landroid/content/Loader.registerListener()
11612,APICalls::Landroid/content/SearchRecentSuggestionsProvider.update()
11613,APICalls::Landroid/content/Loader.rollbackContentChanged()
11614,APICalls::Landroid/view/ViewGroup.addKeyboardNavigationClusters()
11615,APICalls::Landroid/content/Loader.stopLoading()
11616,APICalls::Landroid/content/ContextWrapper.removeStickyBroadcast()
11617,APICalls::Landroid/content/ContextWrapper.revokeUriPermission()
11618,APICalls::Landroid/content/Loader.unregisterOnLoadCanceledListener()
11619,APICalls::Landroid/view/ViewGroup.childDrawableStateChanged()
11620,APICalls::Landroid/widget/TextView.setCustomInsertionActionModeCallback()
11621,APICalls::Landroid/view/ViewGroup.clearDisappearingChildren()
11622,APICalls::Landroid/content/ContextWrapper.enforceCallingPermission()
11623,APICalls::Landroid/view/ViewGroup.setTouchscreenBlocksFocus()
11624,APICalls::Landroid/content/ContextWrapper.setWallpaper()
11625,APICalls::Landroid/view/ViewGroup.onDescendantInvalidated()
11626,APICalls::Landroid/view/ViewGroup.onInterceptHoverEvent()
11627,APICalls::Landroid/view/ViewGroup.onNestedFling()
11628,APICalls::Landroid/view/ViewGroup.onNestedPreFling()
11629,APICalls::Landroid/telephony/SmsManager.sendTextMessageWithoutPersisting()
11630,APICalls::Landroid/view/ViewGroup.restoreDefaultFocus()
11631,APICalls::Landroid/view/ViewGroup.setAlwaysDrawnWithCacheEnabled()
11632,APICalls::Landroid/view/ViewGroup.setPersistentDrawingCache()
11633,APICalls::Landroid/view/ViewGroup.onStartNestedScroll()
11634,APICalls::Landroid/net/wifi/WifiManager.compareSignalLevel()
11635,APICalls::Landroid/content/ContextWrapper.enforceCallingOrSelfPermission()
11636,APICalls::Landroid/content/ContextWrapper.enforceCallingOrSelfUriPermission()
11637,APICalls::Landroid/content/ContextWrapper.enforceCallingUriPermission()
11638,APICalls::Landroid/speech/tts/TextToSpeechService.onCreate()
11639,APICalls::Landroid/view/ViewGroup.showContextMenuForChild()
11640,APICalls::Landroid/content/pm/PackageManager.updateInstantAppCookie()
11641,APICalls::Landroid/content/SearchRecentSuggestionsProvider.query()
11642,APICalls::Landroid/content/ContentProviderClient.close()
11643,APICalls::Landroid/content/Context.createContextForSplit()
11644,APICalls::Landroid/content/ContextWrapper.sendOrderedBroadcastAsUser()
11645,APICalls::Landroid/content/ContextWrapper.sendOrderedBroadcast()
11646,APICalls::Landroid/content/ContextWrapper.sendStickyBroadcastAsUser()
11647,APICalls::Landroid/content/ContextWrapper.sendStickyOrderedBroadcastAsUser()
11648,APICalls::Landroid/telephony/SmsManager.injectSmsPdu()
11649,APICalls::Landroid/content/CursorLoader.getUri()
11650,APICalls::Landroid/content/CursorLoader.getSelection()
11651,APICalls::Landroid/view/ContextThemeWrapper.setTheme()
11652,APICalls::Landroid/view/ViewGroup.isAnimationCacheEnabled()
11653,APICalls::Landroid/telephony/SmsManager.getDefaultSmsSubscriptionId()
11654,APICalls::Landroid/content/Loader.registerOnLoadCanceledListener()
11655,APICalls::Landroid/content/Loader.startLoading()
11656,APICalls::Landroid/telephony/gsm/SmsManager.sendDataMessage()
11657,APICalls::Landroid/widget/AbsoluteLayout.shouldDelayChildPressedState()
11658,APICalls::Landroid/view/ViewGroup.addStatesFromChildren()
11659,APICalls::Landroid/view/ViewGroup.addTouchables()
11660,APICalls::Landroid/view/ViewGroup.dispatchApplyWindowInsets()
11661,APICalls::Landroid/content/pm/PackageManager.clearInstantAppCookie()
11662,APICalls::Landroid/content/Intent.describeContents()
11663,APICalls::Landroid/content/Intent.filterHashCode()
11664,APICalls::Landroid/view/ViewGroup.dispatchDisplayHint()
11665,APICalls::Landroid/view/ViewGroup.dispatchKeyEventPreIme()
11666,APICalls::Landroid/view/ViewGroup.dispatchKeyShortcutEvent()
11667,APICalls::Landroid/view/ViewGroup.dispatchPointerCaptureChanged()
11668,APICalls::Landroid/view/ViewGroup.dispatchProvideAutofillStructure()
11669,APICalls::Landroid/view/ViewGroup.dispatchSystemUiVisibilityChanged()
11670,APICalls::Landroid/view/ViewGroup.dispatchWindowSystemUiVisiblityChanged()
11671,APICalls::Landroid/content/ContextWrapper.getDataDir()
11672,APICalls::Landroid/content/pm/PackageManager.getInstantAppCookie()
11673,APICalls::Landroid/service/voice/VoiceInteractionSessionService.onCreate()
11674,APICalls::Landroid/view/ViewGroup.gatherTransparentRegion()
11675,APICalls::Landroid/net/ProxyInfo.buildDirectProxy()
11676,APICalls::Landroid/view/ViewGroup.getLayoutAnimation()
11677,APICalls::Landroid/view/ViewGroup.getLayoutAnimationListener()
11678,APICalls::Landroid/content/ContextWrapper.startInstrumentation()
11679,APICalls::Landroid/view/ViewGroup.getPersistentDrawingCache()
11680,APICalls::Landroid/view/ViewGroup.getTouchscreenBlocksFocus()
11681,APICalls::Landroid/view/ViewGroup.hasTransientState()
11682,APICalls::Landroid/view/ViewGroup.isAlwaysDrawnWithCacheEnabled()
11683,APICalls::Landroid/content/pm/PackageManager.getSharedLibraries()
11684,APICalls::Landroid/content/pm/PackageManager.getSuspendedPackageAppExtras()
11685,APICalls::Landroid/content/ContextWrapper.getWallpaperDesiredMinimumHeight()
11686,APICalls::Landroid/view/ViewGroup.onNestedScroll()
11687,APICalls::Landroid/view/ViewGroup.onResolvePointerIcon()
11688,APICalls::Landroid/view/ViewGroup.recomputeViewAttributes()
11689,APICalls::Landroid/service/voice/VoiceInteractionService.onCreate()
11690,APICalls::Landroid/content/ContextWrapper.sendBroadcastAsUser()
11691,APICalls::Landroid/content/ContextWrapper.sendStickyBroadcast()
11692,APICalls::Landroid/content/Intent.hasFileDescriptors()
11693,APICalls::Landroid/content/Intent.normalizeMimeType()
11694,APICalls::Landroid/content/Loader.dump()
11695,APICalls::Landroid/net/wifi/WifiManager.startWps()
11696,APICalls::Landroid/content/pm/ProviderInfo.isEnabled()
11697,APICalls::Landroid/telephony/SmsManager.createAppSpecificSmsToken()
11698,APICalls::Landroid/content/ContextWrapper.startForegroundService()
11699,APICalls::Landroid/content/ContextWrapper.startIntentSender()
11700,APICalls::Landroid/telephony/cdma/CdmaCellLocation.convertQuartSecToDecDegrees()
11701,APICalls::Landroid/content/Intent.setDataAndNormalize()
11702,APICalls::Landroid/content/SearchRecentSuggestionsProvider.delete()
11703,APICalls::Landroid/view/ViewGroup.getClipToPadding()
11704,APICalls::Landroid/content/pm/PackageManager.getInstantAppCookieMaxBytes()
11705,APICalls::Landroid/content/SearchRecentSuggestionsProvider.insert()
11706,APICalls::Landroid/content/Loader.cancelLoad()
11707,APICalls::Landroid/content/Loader.deliverCancellation()
11708,APICalls::Landroid/widget/ImageView.setFitsSystemWindows()
11709,APICalls::Landroid/content/Loader.isAbandoned()
11710,APICalls::Landroid/telephony/cdma/CdmaCellLocation.setStateInvalid()
11711,APICalls::Landroid/content/Loader.unregisterListener()
11712,APICalls::Landroid/content/ContextWrapper.checkPermission()
11713,APICalls::Landroid/content/ContextWrapper.checkUriPermission()
11714,APICalls::Landroid/content/ContextWrapper.createDeviceProtectedStorageContext()
11715,APICalls::Landroid/net/wifi/WifiManager.addOrUpdatePasspointConfiguration()
11716,APICalls::Landroid/net/wifi/WifiManager.cancelWps()
11717,APICalls::Landroid/content/ContextWrapper.sendStickyOrderedBroadcast()
11718,APICalls::Landroid/content/Loader.reset()
11719,APICalls::Landroid/net/wifi/WifiManager.getPasspointConfigurations()
11720,APICalls::Landroid/net/wifi/WifiManager.pingSupplicant()
11721,APICalls::Landroid/content/ContextWrapper.getCodeCacheDir()
11722,APICalls::Landroid/inputmethodservice/ExtractEditText.onTextContextMenuItem()
11723,APICalls::Landroid/content/ContextWrapper.isRestricted()
11724,APICalls::Landroid/content/ContextWrapper.moveSharedPreferencesFrom()
11725,APICalls::Landroid/content/ContextWrapper.removeStickyBroadcastAsUser()
11726,APICalls::Landroid/content/Intent.getIntentOld()
11727,APICalls::Landroid/view/ViewGroup.childHasTransientStateChanged()
11728,APICalls::Landroid/content/ContextWrapper.getExternalMediaDirs()
11729,APICalls::Landroid/content/ContextWrapper.getMainExecutor()
11730,APICalls::Landroid/content/ContextWrapper.getMainLooper()
11731,APICalls::Landroid/content/ContextWrapper.getNoBackupFilesDir()
11732,APICalls::Landroid/content/ContextWrapper.getObbDir()
11733,APICalls::Landroid/content/ContextWrapper.getObbDirs()
11734,APICalls::Landroid/content/ContextWrapper.getSystemServiceName()
11735,APICalls::Landroid/content/ContextWrapper.getWallpaper()
11736,APICalls::Landroid/view/ViewGroup.dispatchConfigurationChanged()
11737,APICalls::Landroid/net/wifi/WifiManager.removePasspointConfiguration()
11738,APICalls::Landroid/net/wifi/WifiManager.setTdlsEnabled()
11739,APICalls::Landroid/net/wifi/WifiManager.setTdlsEnabledWithMacAddress()
11740,APICalls::Landroid/net/wifi/WifiManager.startLocalOnlyHotspot()
11741,APICalls::Landroid/nfc/NfcAdapter.isNdefPushEnabled()
11742,APICalls::Landroid/nfc/NfcAdapter.setOnNdefPushCompleteCallback()
11743,APICalls::Landroid/widget/TextView.onTextContextMenuItem()
11744,APICalls::Landroid/content/pm/PackageManager.setApplicationCategoryHint()
11745,APICalls::Landroid/content/ContextWrapper.getWallpaperDesiredMinimumWidth()
11746,APICalls::Landroid/content/ContextWrapper.isDeviceProtectedStorage()
11747,APICalls::Landroid/content/ContextWrapper.peekWallpaper()
11748,APICalls::Landroid/nfc/NfcAdapter.ignore()
11749,APICalls::Landroid/nfc/NfcAdapter.invokeBeam()
11750,APICalls::Landroid/nfc/NfcAdapter.setBeamPushUris()
11751,APICalls::Landroid/nfc/NfcAdapter.setBeamPushUrisCallback()
11752,APICalls::Landroid/nfc/NfcAdapter.setNdefPushMessage()
11753,APICalls::Landroid/print/PrintManager.getPrintJobs()
11754,APICalls::Landroid/telephony/cdma/CdmaCellLocation.fillInNotifierBundle()
11755,APICalls::Landroid/opengl/GLSurfaceView.getParent()
11756,APICalls::Landroid/widget/RelativeLayout.dispatchSetPressed()
11757,APICalls::Landroid/os/RemoteException.initCause()
11758,APICalls::Landroid/content/AsyncQueryHandler$WorkerHandler.handleMessage()
11759,APICalls::Landroid/inputmethodservice/KeyboardView.onDraw()
11760,APICalls::Landroid/net/wifi/SupplicantState.ordinal()
11761,APICalls::Landroid/net/wifi/SupplicantState.values()
11762,APICalls::Landroid/util/ArrayMap.valueAt()
11763,APICalls::Landroid/text/Editable.clearSpans()
11764,APICalls::Landroid/view/inputmethod/InputMethodManager.hideSoftInputFromInputMethod()
11765,APICalls::Landroid/opengl/GLES10.glClear()
11766,APICalls::Landroid/opengl/GLES10.glClearColor()
11767,APICalls::Landroid/opengl/GLES10.glHint()
11768,APICalls::Landroid/opengl/GLES10.glTexSubImage2D()
11769,APICalls::Landroid/opengl/GLES10.glPixelStorei()
11770,APICalls::Landroid/content/IntentSender$SendIntentException.getLocalizedMessage()
11771,APICalls::Landroid/widget/SlidingDrawer.lock()
11772,APICalls::Landroid/widget/SlidingDrawer.animateOpen()
11773,APICalls::Landroid/widget/SlidingDrawer.animateClose()
11774,APICalls::Landroid/widget/SlidingDrawer.isOpened()
11775,APICalls::Landroid/widget/DatePicker.setBackgroundColor()
11776,APICalls::Landroid/widget/ListView.setVelocityScale()
11777,APICalls::Landroid/widget/EditText.createAccessibilityNodeInfo()
11778,APICalls::Landroid/widget/EditText.onInitializeAccessibilityEvent()
11779,APICalls::Landroid/view/accessibility/AccessibilityNodeProvider.findAccessibilityNodeInfosByText()
11780,APICalls::Landroid/widget/EditText.performAccessibilityAction()
11781,APICalls::Landroid/widget/EditText.onEditorAction()
11782,APICalls::Landroid/widget/LinearLayout.dispatchHoverEvent()
11783,APICalls::Landroid/widget/LinearLayout.dispatchTrackballEvent()
11784,APICalls::Landroid/widget/LinearLayout.getAccessibilityNodeProvider()
11785,APICalls::Landroid/widget/SearchView.setFocusableInTouchMode()
11786,APICalls::Landroid/widget/SearchView.setFocusable()
11787,APICalls::Landroid/widget/TextView.requestFocusFromTouch()
11788,APICalls::Landroid/widget/SearchView.setOnTouchListener()
11789,APICalls::Landroid/widget/Button.findViewById()
11790,APICalls::Landroid/widget/ExpandableListView.removeFooterView()
11791,APICalls::Landroid/widget/ExpandableListView.requestFocus()
11792,APICalls::Landroid/widget/ExpandableListView.setCacheColorHint()
11793,APICalls::Landroid/widget/ExpandableListView.setChoiceMode()
11794,APICalls::Landroid/widget/GridView.setScrollingCacheEnabled()
11795,APICalls::Landroid/widget/ImageView.setRotationX()
11796,APICalls::Landroid/widget/ScrollView.clearAnimation()
11797,APICalls::Landroid/widget/Button.setActivated()
11798,APICalls::Landroid/view/ViewStub.getId()
11799,APICalls::Landroid/widget/EditText.getRootView()
11800,APICalls::Landroid/renderscript/Element.F32_3()
11801,APICalls::Landroid/widget/GridLayout.setRowCount()
11802,APICalls::Landroid/widget/GridLayout.setPadding()
11803,APICalls::Landroid/renderscript/RSInvalidStateException.printStackTrace()
11804,APICalls::Landroid/opengl/GLSurfaceView.setEnabled()
11805,APICalls::Landroid/net/LinkProperties.getHttpProxy()
11806,APICalls::Landroid/widget/RelativeLayout.setOnApplyWindowInsetsListener()
11807,APICalls::Landroid/widget/RelativeLayout.setPaddingRelative()
11808,APICalls::Landroid/text/StaticLayout.getAlignment()
11809,APICalls::Landroid/text/StaticLayout.getSpacingMultiplier()
11810,APICalls::Landroid/text/StaticLayout.getSpacingAdd()
11811,APICalls::Landroid/widget/ExpandableListView.setFocusable()
11812,APICalls::Landroid/widget/Button.isFocused()
11813,APICalls::Landroid/widget/ScrollView.getId()
11814,APICalls::Landroid/preference/PreferenceFragment.findPreference()
11815,APICalls::Landroid/preference/PreferenceFragment.addPreferencesFromResource()
11816,APICalls::Landroid/widget/RatingBar.getProgress()
11817,APICalls::Landroid/widget/CheckBox.getMeasuredHeight()
11818,APICalls::Landroid/widget/CheckBox.layout()
11819,APICalls::Landroid/preference/PreferenceFragment.getActivity()
11820,APICalls::Landroid/preference/PreferenceFragment.startActivity()
11821,APICalls::Landroid/preference/Preference.getSummary()
11822,APICalls::Landroid/preference/PreferenceFragment.getString()
11823,APICalls::Landroid/preference/PreferenceFragment.getResources()
11824,APICalls::Landroid/preference/PreferenceFragment.onCreateView()
11825,APICalls::Landroid/view/View.getOutlineProvider()
11826,APICalls::Landroid/widget/TextView.setNextFocusLeftId()
11827,APICalls::Landroid/widget/TextView.setNextFocusForwardId()
11828,APICalls::Landroid/widget/TextView.setNextFocusDownId()
11829,APICalls::Landroid/widget/TextView.setNextFocusRightId()
11830,APICalls::Landroid/widget/TextView.setNextFocusUpId()
11831,APICalls::Landroid/widget/TextView.isFocused()
11832,APICalls::Landroid/icu/text/MeasureFormat.getInstance()
11833,APICalls::Landroid/icu/text/MeasureFormat.formatMeasures()
11834,APICalls::Landroid/text/style/TtsSpan$TextBuilder.build()
11835,APICalls::Landroid/text/method/DigitsKeyListener.filter()
11836,APICalls::Landroid/widget/TextSwitcher.postDelayed()
11837,APICalls::Landroid/widget/TextSwitcher.getCurrentView()
11838,APICalls::Landroid/widget/GridLayout.onFinishInflate()
11839,APICalls::Landroid/content/ContentResolver.getStreamTypes()
11840,APICalls::Landroid/net/ConnectivityManager.getProcessDefaultNetwork()
11841,APICalls::Landroid/net/ConnectivityManager.getBoundNetworkForProcess()
11842,APICalls::Landroid/widget/AutoCompleteTextView.onCreateDrawableState()
11843,APICalls::Landroid/widget/EditText.onCreateDrawableState()
