,names,stats,p_values
5495,apicalls::landroid/widget/horizontalscrollview.getheight,165.10200605784868,8.690145008042038e-38
5496,intents::action::user::present,164.79747183450192,1.012865952477462e-37
5497,apicalls::landroid/content/pm/packagemanager.getapplicationenabledsetting,164.79640650752887,1.0134088498818296e-37
5498,apicalls::landroid/text/textutils.concat,164.7412697584445,1.041907809646955e-37
5499,apicalls::landroid/widget/listview.dispatchtouchevent,164.45674421098764,1.2022205938361123e-37
5500,apicalls::landroid/opengl/glsurfaceview.ondetachedfromwindow,163.888407186021,1.600073070845822e-37
5501,apicalls::landroid/widget/imageview.getdrawingcache,163.85324083988164,1.6286289049436672e-37
5502,apicalls::landroid/widget/linearlayout.onintercepttouchevent,163.83255692282245,1.6456621564635235e-37
5503,apicalls::landroid/provider/settings$global.geturifor,163.58621942022154,1.8627521056563435e-37
5504,apicalls::landroid/content/pm/packagemanager.getresourcesforactivity,163.49940589833415,1.9458989322207724e-37
5505,apicalls::landroid/content/pm/shortcutmanager.setdynamicshortcuts,163.3408103688917,2.107497627399508e-37
5506,apicalls::landroid/widget/edittext.setbackground,162.99760601497002,2.504634040309265e-37
5507,apicalls::landroid/webkit/webview.startanimation,162.92907031482582,2.5924885819147315e-37
5508,apicalls::landroid/text/spannedstring.length,162.91879377325853,2.6059249769236807e-37
5509,apicalls::landroid/widget/imagebutton.setminimumheight,162.76961379269346,2.809004822316233e-37
5510,apicalls::landroid/widget/textview.getfilters,162.75852205691078,2.824721567110854e-37
5511,apicalls::landroid/widget/imageview.setanimation,162.5448505508904,3.145253689143319e-37
5512,apicalls::landroid/view/surfaceview.getheight,162.49470131955698,3.225608487071804e-37
5513,apicalls::landroid/net/urlquerysanitizer.getvalue,162.45192244919087,3.295774264122238e-37
5514,apicalls::landroid/webkit/webview.setdrawingcacheenabled,162.45004175657192,3.2988937582899014e-37
5515,apicalls::landroid/widget/autocompletetextview.getonfocuschangelistener,162.19961219737905,3.741790077341519e-37
5516,apicalls::landroid/widget/imagebutton.setminimumwidth,162.0250797358848,4.08516541181626e-37
5517,apicalls::landroid/text/method/linkmovementmethod.ontouchevent,162.00844632016447,4.119491136916145e-37
5518,apicalls::landroid/webkit/webview.setdatadirectorysuffix,161.9829774658191,4.1726100039786204e-37
5519,apicalls::landroid/speech/tts/texttospeech.stop,161.94017671346086,4.263424307358953e-37
5520,apicalls::landroid/widget/gridview.getselecteditemposition,161.71367857519667,4.777957516384659e-37
5521,apicalls::landroid/content/pm/packagemanager.currenttocanonicalpackagenames,161.65998503023076,4.908772833740904e-37
5522,apicalls::landroid/widget/imagebutton.isactivated,161.4869152674709,5.355306844715475e-37
5523,apicalls::landroid/webkit/webview.scrollto,161.44461440061545,5.4704881405707975e-37
5524,apicalls::landroid/content/pm/packagemanager.getapplicationlogo,161.28068616614567,5.940740624983375e-37
5525,apicalls::landroid/view/viewconfiguration.getminimumflingvelocity,161.21965070406208,6.125978631840715e-37
5526,apicalls::landroid/widget/absspinner.setadapter,161.17101272470677,6.2777181356606754e-37
5527,apicalls::landroid/widget/textview.setmeasureddimension,161.1391618821343,6.37911652466282e-37
5528,apicalls::landroid/widget/framelayout.getdrawingtime,161.11445376227897,6.458902562405109e-37
5529,apicalls::landroid/widget/absspinner.getadapter,161.06518362719186,6.620994426601354e-37
5530,apicalls::landroid/widget/textview.setkeylistener,160.9628520452075,6.970767319242115e-37
5531,apicalls::landroid/view/viewgroup.setselected,160.95175108690393,7.009804802802294e-37
5532,apicalls::landroid/util/longsparsearray.size,160.82753257093376,7.461828514825576e-37
5533,apicalls::landroid/view/view.setverticalfadingedgeenabled,160.7685830780015,7.686429186744166e-37
5534,apicalls::landroid/widget/gridview.getcolumnwidth,160.38882004565392,9.30457338197819e-37
5535,apicalls::landroid/util/arraymap.put,159.90302484962774,1.1880542648897869e-36
5536,apicalls::landroid/widget/imageview.settranslationx,159.61432187391375,1.3737730041613265e-36
5537,apicalls::landroid/net/urlquerysanitizer.getparameterlist,159.4563604505965,1.4874016381350198e-36
5538,apicalls::landroid/widget/timepicker.findviewbyid,159.44385351770245,1.4967901853252074e-36
5539,apicalls::landroid/widget/checkbox.getvisibility,159.4168152229443,1.5172900031764475e-36
5540,apicalls::landroid/view/textureview.ondetachedfromwindow,159.38074802077327,1.5450730800433888e-36
5541,apicalls::landroid/widget/textview.getkeylistener,159.37200217204952,1.5518864234660817e-36
5542,apicalls::landroid/view/view.findviewwithtag,159.28197962837277,1.623787817691798e-36
5543,apicalls::landroid/widget/calendarview.setondatechangelistener,159.2672075257277,1.635900534969764e-36
5544,apicalls::landroid/content/intent.putintegerarraylistextra,159.2452682313459,1.6540571146855553e-36
5545,apicalls::landroid/widget/linearlayout.isineditmode,159.04144687098747,1.832670828245805e-36
5546,apicalls::landroid/view/accessibility/accessibilitymanager.getrecommendedtimeoutmillis,159.00161910165775,1.8697635078582903e-36
5547,apicalls::landroid/webkit/webview.setoverscrollmode,158.91788810604152,1.9502110781830724e-36
5548,apicalls::landroid/widget/horizontalscrollview.getbackground,158.63140709650528,2.2525643026497124e-36
5549,apicalls::landroid/text/layout.getlinebottom,158.59669526265975,2.2922486028022106e-36
5550,apicalls::landroid/net/wifi/wifimanager.removenetwork,158.59669526265975,2.2922486028022106e-36
5551,apicalls::landroid/widget/relativelayout.startanimation,158.25686412689862,2.7196636471712983e-36
5552,apicalls::landroid/content/pm/packagemanager.getxml,158.06407415466026,2.9966805759967864e-36
5553,apicalls::landroid/widget/button.ondetachedfromwindow,157.9682294911312,3.1447270116420124e-36
5554,apicalls::landroid/widget/compoundbutton.settext,157.95804257313384,3.160886079936201e-36
5555,apicalls::landroid/widget/timepicker.setminute,157.93791756659743,3.193053988631118e-36
5556,apicalls::landroid/widget/zoomcontrols.setonzoomoutclicklistener,157.8520113940468,3.3340894134331656e-36
5557,apicalls::landroid/widget/zoomcontrols.setonzoominclicklistener,157.8520113940468,3.3340894134331656e-36
5558,apicalls::landroid/webkit/webview.bringtofront,157.83202946479776,3.367777686908629e-36
5559,apicalls::landroid/content/pm/packagemanager.querypermissionsbygroup,157.7261419248663,3.5520620300232723e-36
5560,apicalls::landroid/widget/ratingbar.getcontext,157.7261419248663,3.5520620300232723e-36
5561,apicalls::landroid/widget/scroller.getcurrvelocity,157.54603716268764,3.888972208074357e-36
5562,apicalls::landroid/opengl/gles20.glgetstring,157.5088710164247,3.962378581687652e-36
5563,apicalls::landroid/view/viewgroup.setscalex,157.46581745550932,4.0491471678213895e-36
5564,apicalls::landroid/view/viewgroup.setscaley,157.29488305821474,4.412801954340801e-36
5565,apicalls::landroid/widget/linearlayout.bringtofront,157.06381460882028,4.956847999503417e-36
5566,apicalls::landroid/widget/radiogroup$oncheckedchangelistener.oncheckedchanged,156.97658370870033,5.179247855795433e-36
5567,apicalls::landroid/text/method/textkeylistener.getinstance,156.87708903507257,5.445122607051623e-36
5568,apicalls::landroid/content/pm/packagemanager.setapplicationenabledsetting,156.74411371769736,5.821900116376736e-36
5569,apicalls::landroid/net/urlquerysanitizer.getallbutnullegal,156.4237959356322,6.840054814158661e-36
5570,apicalls::landroid/net/urlquerysanitizer.setunregisteredparametervaluesanitizer,156.4237959356322,6.840054814158661e-36
5571,apicalls::landroid/content/pm/packagemanager.addpermissionasync,155.94351982277922,8.709829823954015e-36
5572,apicalls::landroid/view/viewgroup.removeviews,155.64733849017176,1.0109561270401793e-35
5573,apicalls::landroid/view/viewgroup.forcelayout,155.6153641783897,1.0273525406185075e-35
5574,apicalls::landroid/view/viewparent.requestlayout,155.54997748832238,1.0617155103165906e-35
5575,apicalls::landroid/view/window.setsharedelementexittransition,155.50828141619814,1.0842260527118888e-35
5576,apicalls::landroid/text/textwatcher.ontextchanged,155.5026351516142,1.0873107844314404e-35
5577,apicalls::landroid/content/pm/packagemanager.getinstrumentationinfo,155.48075480825636,1.0993478392396676e-35
5578,apicalls::landroid/content/pm/packagemanager.getallpermissiongroups,155.45266477082498,1.1149966091610914e-35
5579,apicalls::landroid/content/pm/packagemanager.removepackagefrompreferred,155.30738573949128,1.1995572649343398e-35
5580,apicalls::landroid/content/pm/packagemanager.setinstallerpackagename,155.20136486166376,1.265288502043473e-35
5581,apicalls::landroid/view/view.performlongclick,155.09988102238592,1.3315784512035314e-35
5582,apicalls::landroid/webkit/mimetypemap.hasextension,154.9079857423786,1.4665664853600996e-35
5583,apicalls::landroid/widget/progressbar.layout,154.79336028498835,1.5536424726720502e-35
5584,apicalls::landroid/content/pm/packagemanager.verifypendinginstall,154.7772855768136,1.5662602728187948e-35
5585,apicalls::landroid/widget/zoomcontrols.setzoomspeed,154.65734690776475,1.6636980582713403e-35
5586,apicalls::landroid/widget/imagebutton.setoutlineprovider,154.51436490825472,1.7878084493189652e-35
5587,apicalls::landroid/content/pm/packagemanager.getpreferredpackages,154.49912881214573,1.8015677803669808e-35
5588,apicalls::landroid/view/animation/animation.getrepeatmode,154.46956313458088,1.8285706656038702e-35
5589,apicalls::landroid/text/inputfilter$lengthfilter.getmax,154.18765726020612,2.1072618471015388e-35
5590,intents::new::outgoing::call,154.17044440002567,2.1255932743922337e-35
5591,apicalls::landroid/widget/timepicker.getminute,153.80870718178414,2.549964225729e-35
5592,apicalls::landroid/text/textwatcher.beforetextchanged,153.70284174811303,2.689491043742215e-35
5593,apicalls::landroid/content/pm/packagemanager.extendverificationtimeout,153.6879070881703,2.709779524427697e-35
5594,apicalls::landroid/widget/compoundbutton.setonfocuschangelistener,153.5936787722231,2.841363995098087e-35
5595,permissions::transmit::ir,153.49071216263837,2.9924683854034905e-35
5596,apicalls::landroid/view/viewconfiguration.getmaximumflingvelocity,153.42482057728697,3.093355317633582e-35
5597,apicalls::landroid/text/spannablestring.removespan,153.40781241450276,3.1199443893787787e-35
5598,apicalls::landroid/widget/imageview.setx,153.30347646232588,3.288130058481615e-35
5599,apicalls::landroid/provider/telephony$sms.getdefaultsmspackage,153.16430694156054,3.5266632116808845e-35
5600,apicalls::landroid/view/viewgroup.setlayoutanimationlistener,153.09636266651205,3.6493290891230695e-35
5601,apicalls::landroid/content/pm/packagemanager.getpackagegids,152.74227634107177,4.3611229806827235e-35
5602,apicalls::landroid/widget/button.ispressed,152.7331869680046,4.381116727458e-35
5603,apicalls::landroid/net/http/sslcertificate$dname.getdname,152.48483103287148,4.964362993762291e-35
5604,apicalls::landroid/widget/textview.setimeactionlabel,152.28361073215285,5.493397882434666e-35
5605,apicalls::landroid/text/format/dateformat.getdateformat,152.099131266147,6.027817961939781e-35
5606,apicalls::landroid/widget/zoomcontrols.setvisibility,152.0781990631137,6.091650860893333e-35
5607,apicalls::landroid/content/pm/packagemanager.getpreferredactivities,152.03172221735713,6.235809655134328e-35
5608,apicalls::landroid/content/pm/packagemanager.removepermission,152.00907746108928,6.307278825110301e-35
5609,apicalls::landroid/view/window.setreentertransition,151.99817656891048,6.341974669246119e-35
5610,apicalls::landroid/widget/framelayout.setcliptooutline,151.99064706412304,6.366051302802652e-35
5611,apicalls::landroid/content/pm/packagemanager.addpermission,151.90322241527005,6.652386922209839e-35
5612,apicalls::landroid/widget/imageview.setpivoty,151.7959167106348,7.021503716796661e-35
5613,apicalls::landroid/view/textureview$surfacetexturelistener.onsurfacetextureavailable,151.70394865905791,7.354119132173175e-35
5614,apicalls::landroid/content/pm/packagemanager.canonicaltocurrentpackagenames,151.6915141879949,7.400283268013532e-35
5615,apicalls::landroid/widget/spinner.getchildat,151.68330825333484,7.430907191122181e-35
5616,apicalls::landroid/widget/videoview.setonclicklistener,151.58177446597028,7.820475578960269e-35
5617,apicalls::landroid/content/pm/packagemanager.addpackagetopreferred,151.47980845409316,8.232259542829836e-35
5618,apicalls::landroid/widget/edittext.getonfocuschangelistener,151.1273114265774,9.830197204186438e-35
5619,apicalls::landroid/widget/imagebutton.setcliptooutline,151.00988922157788,1.042861795867327e-34
5620,apicalls::landroid/content/pm/packagemanager.issafemode,150.6009104125537,1.2811993528891972e-34
5621,apicalls::landroid/opengl/gles20.glvertexattrib4f,149.97720711138123,1.7536451455852276e-34
5622,apicalls::landroid/content/clipboardmanager.hasprimaryclip,149.82398258705072,1.89423167761732e-34
5623,apicalls::landroid/net/connectivitymanager.getlinkproperties,149.8202655418375,1.8977786607554702e-34
5624,apicalls::landroid/widget/button.startanimation,149.7050686016302,2.011060454271116e-34
5625,apicalls::landroid/widget/sectionindexer.getsectionforposition,149.66255341422706,2.0545563680962114e-34
5626,apicalls::landroid/content/operationapplicationexception.getmessage,149.652907506474,2.0645550042005e-34
5627,apicalls::landroid/widget/remoteviews.setprogressbar,149.3703517532837,2.380059000644048e-34
5628,apicalls::landroid/widget/checkable.ischecked,149.28140703504462,2.4890263153720707e-34
5629,apicalls::landroid/content/pm/packagemanager.queryinstrumentation,149.25705110293413,2.519725804214865e-34
5630,apicalls::landroid/widget/calendarview.setdate,149.20247627236205,2.5898966869696572e-34
5631,apicalls::landroid/widget/zoomcontrols.setiszoomoutenabled,149.02066908054763,2.838067324399164e-34
5632,apicalls::landroid/widget/zoomcontrols.setiszoominenabled,149.02066908054763,2.838067324399164e-34
5633,apicalls::landroid/net/http/sslcertificate.restorestate,149.01337412339797,2.848506832121421e-34
5634,apicalls::landroid/widget/framelayout.getrootwindowinsets,148.84091302994082,3.106811533614846e-34
5635,apicalls::landroid/view/textureview.onattachedtowindow,148.8096734638561,3.156047146425173e-34
5636,apicalls::landroid/widget/linearlayout.setchildrendrawingorderenabled,148.7880438130299,3.19059334853533e-34
5637,apicalls::landroid/text/format/dateutils.getrelativetimespanstring,148.5964108282867,3.513664112616343e-34
5638,apicalls::landroid/widget/searchview.setonsuggestionlistener,148.58196258751906,3.539308980234488e-34
5639,apicalls::landroid/preference/preferencescreen.gettitle,148.48807172162284,3.71058250954956e-34
5640,apicalls::landroid/text/textutils$truncateat.ordinal,148.48379287061235,3.7185824018651054e-34
5641,apicalls::landroid/widget/textview.getimeactionid,148.37046723848374,3.93685473241364e-34
5642,apicalls::landroid/net/wifi/wifimanager$wifilock.isheld,148.30169012282855,4.075524599376349e-34
5643,apicalls::landroid/widget/textview.setverticalscrollbarenabled,148.2782212183071,4.1239524068543745e-34
5644,apicalls::landroid/widget/autocompletetextview.setvalidator,148.0532299055468,4.618440151571051e-34
5645,apicalls::landroid/widget/checkbox.settextsize,147.9936560577667,4.759023700103507e-34
5646,apicalls::landroid/content/contentprovideroperation$builder.withvalues,147.7257740700926,5.445979028488569e-34
5647,apicalls::landroid/content/pm/packagemanager.getsystemsharedlibrarynames,147.5862341896947,5.842237206168985e-34
5648,apicalls::landroid/view/view.getkeepscreenon,147.55991300729593,5.920153682804654e-34
5649,apicalls::landroid/widget/imagebutton.layout,147.39947498278227,6.418074915304072e-34
5650,apicalls::landroid/widget/textview.setoutlineprovider,147.39223299770455,6.441513008479365e-34
5651,apicalls::landroid/view/window.getcontainer,147.31803677252697,6.6866300490394385e-34
5652,apicalls::landroid/widget/numberpicker$onvaluechangelistener.onvaluechange,147.19010708514736,7.131371246585928e-34
5653,apicalls::landroid/widget/togglebutton.onlayout,147.1053031454186,7.442373940204206e-34
5654,apicalls::landroid/widget/linearlayout.sety,147.0787075800783,7.542674849714065e-34
5655,apicalls::landroid/widget/timepicker$ontimechangedlistener.ontimechanged,146.97829075920498,7.93372195773101e-34
5656,apicalls::landroid/content/contentprovideroperation.newupdate,146.6163937741721,9.518974884400708e-34
5657,apicalls::landroid/widget/imagebutton.isfocusable,146.5734690776478,9.726887755422178e-34
5658,apicalls::landroid/widget/gridview.setenabled,146.46081016650703,1.0294428422240054e-33
5659,apicalls::landroid/widget/datepicker$ondatechangedlistener.ondatechanged,146.44876011720734,1.0357060274376318e-33
5660,apicalls::landroid/widget/remoteviews.setstring,146.25436863698525,1.1421751047265248e-33
5661,apicalls::landroid/widget/ratingbar$onratingbarchangelistener.onratingchanged,146.08218375633072,1.2455884518256389e-33
5662,apicalls::landroid/view/surfaceview.onmeasure,146.02944445781705,1.2790989348989097e-33
5663,apicalls::landroid/widget/remoteviews.seturi,145.61616775566023,1.57490109785239e-33
5664,apicalls::landroid/widget/remoteviews.setdouble,145.61616775566023,1.57490109785239e-33
5665,apicalls::landroid/widget/imagebutton.invalidate,145.5387691853808,1.637472772157166e-33
5666,apicalls::landroid/widget/listview.findfocus,145.50980094210604,1.6615258880385026e-33
5667,apicalls::landroid/widget/zoomcontrols.ontouchevent,145.50980094210604,1.6615258880385026e-33
5668,permissions::modify::phone::state,145.37881210686027,1.7747776080607096e-33
5669,apicalls::landroid/view/view.sethorizontalfadingedgeenabled,145.3738713692622,1.779197214431069e-33
5670,apicalls::landroid/opengl/glsurfaceview$renderer.onsurfacecreated,145.3372730488568,1.8122798468672778e-33
5671,apicalls::landroid/telephony/telephonymanager.isnetworkroaming,145.3250074640116,1.8235042574695218e-33
5672,apicalls::landroid/widget/timepicker.onlayout,145.29706731499772,1.8493329376040616e-33
5673,apicalls::landroid/widget/datepicker.onlayout,145.29706731499772,1.8493329376040616e-33
5674,apicalls::landroid/widget/spinner.addonlayoutchangelistener,145.29706731499772,1.8493329376040616e-33
5675,apicalls::landroid/opengl/glsurfaceview$renderer.onsurfacechanged,145.23681734667232,1.9062817160392348e-33
5676,apicalls::landroid/widget/calendarview.getdate,145.17794658903858,1.963620553028036e-33
5677,apicalls::landroid/widget/zoomcontrols.getmeasuredheight,145.17255838089125,1.968953935590483e-33
5678,apicalls::landroid/widget/arrayadapter.remove,145.1485542580854,1.992890396397421e-33
5679,apicalls::landroid/widget/compoundbutton.addonlayoutchangelistener,145.08433368788937,2.058370506541885e-33
5680,apicalls::landroid/widget/adapterview.setonitemselectedlistener,145.0194672330845,2.1266936496412456e-33
5681,apicalls::landroid/view/view$onkeylistener.onkey,144.99744546166673,2.150400926173327e-33
5682,apicalls::landroid/util/typedvalue.complextofloat,144.98696188053742,2.1617795808738888e-33
5683,apicalls::landroid/telephony/telephonymanager.getsubscriberid,144.8856522669493,2.274889322987091e-33
5684,apicalls::landroid/widget/zoomcontrols.layout,144.65769768672277,2.5515103132542918e-33
5685,apicalls::landroid/widget/zoomcontrols.getmeasuredwidth,144.65769768672277,2.5515103132542918e-33
5686,apicalls::landroid/widget/gridview.getpaddingleft,144.5819265827164,2.6507151685306208e-33
5687,apicalls::landroid/widget/zoomcontrols.getvisibility,144.3692956834496,2.9501940514090004e-33
5688,apicalls::landroid/content/contextwrapper.getdir,144.2469282351253,3.137646416770762e-33
5689,apicalls::landroid/widget/textview.getcompoundpaddingleft,143.99290983440025,3.5656687330909646e-33
5690,apicalls::landroid/view/textureview.getlayoutparams,143.9534371225734,3.637232962089961e-33
5691,apicalls::landroid/widget/autocompletetextview.getonitemclicklistener,143.64779659972493,4.242242033556263e-33
5692,apicalls::landroid/opengl/glsurfaceview$renderer.ondrawframe,143.42948608670054,4.7350741288775615e-33
5693,apicalls::landroid/widget/gridview.getpaddingright,143.41246024315183,4.775835152717825e-33
5694,apicalls::landroid/widget/calendarview$ondatechangelistener.onselecteddaychange,143.37777563801276,4.8599612864529536e-33
5695,apicalls::landroid/text/format/dateformat.getbestdatetimepattern,143.37777563801276,4.8599612864529536e-33
5696,apicalls::landroid/view/animation/transformation.getalpha,143.28964980611244,5.080433821384031e-33
5697,apicalls::landroid/widget/framelayout.gety,143.16600247336552,5.406739012058015e-33
5698,apicalls::landroid/net/wifi/wifimanager.saveconfiguration,143.11356793804697,5.5513663839471195e-33
5699,apicalls::landroid/text/format/dateformat.gettimeformat,143.0634531074752,5.693210132851783e-33
5700,apicalls::landroid/telephony/cellinfolte.getcellidentity,143.0221958849264,5.8126997437606864e-33
5701,apicalls::landroid/widget/switch.settrackdrawable,142.90793547852604,6.156876229378263e-33
5702,apicalls::landroid/widget/button.sethorizontallyscrolling,142.73919030055075,6.70279686925396e-33
5703,apicalls::landroid/content/pm/packagemanager.addpreferredactivity,142.63864727495854,7.050820105859428e-33
5704,apicalls::landroid/widget/tablelayout.setstretchallcolumns,142.63791371199332,7.053424581830658e-33
5705,apicalls::landroid/view/viewparent.startactionmodeforchild,142.5315301625893,7.441504346650371e-33
5706,apicalls::landroid/telephony/cellidentitylte.getci,142.4091015332669,7.914615975689931e-33
5707,apicalls::landroid/widget/imagebutton.setimagealpha,142.29696464196823,8.374305420981761e-33
5708,apicalls::landroid/widget/togglebutton.requestlayout,142.20359346925574,8.777375623918807e-33
5709,apicalls::landroid/webkit/urlutil.isasseturl,142.2011264608105,8.788284429575834e-33
5710,apicalls::landroid/view/display.getstate,142.09055549525692,9.291394490286452e-33
5711,apicalls::landroid/content/cursorloader.loadinbackground,142.00137589914192,9.718080168153223e-33
5712,apicalls::landroid/widget/textview.getshadowradius,141.99224159759825,9.76287534520676e-33
5713,apicalls::landroid/view/surfaceview.setcontentdescription,141.89764895493045,1.0239081801621054e-32
5714,apicalls::landroid/webkit/webview.startactionmode,141.81567323891863,1.0670520088980127e-32
5715,apicalls::landroid/widget/relativelayout.getpaddingbottom,141.80435006905284,1.0731526076317756e-32
5716,apicalls::landroid/service/quicksettings/tile.setstate,141.71007050369178,1.1253211549746907e-32
5717,apicalls::landroid/widget/imagebutton.gettranslationx,141.31659140307727,1.3718761883529255e-32
5718,apicalls::landroid/widget/textview.getshadowdx,141.14999544195075,1.4919126929360598e-32
5719,apicalls::landroid/widget/textview.getshadowdy,141.14999544195075,1.4919126929360598e-32
5720,apicalls::landroid/service/quicksettings/tile.updatetile,141.07190750829997,1.5517383994135202e-32
5721,apicalls::landroid/widget/textview.settextisselectable,141.0610650543582,1.5602327069390314e-32
5722,apicalls::landroid/view/keyevent.getcharacters,140.942536244363,1.6561803136325078e-32
5723,apicalls::landroid/widget/imageview.ispressed,140.93803550710388,1.659937666892689e-32
5724,apicalls::landroid/content/pm/shortcutinfo$builder.setintent,140.84652788104606,1.738207054615074e-32
5725,apicalls::landroid/text/staticlayout.getlinebounds,140.7112994365139,1.8606801065788184e-32
5726,apicalls::landroid/view/animation/animationset.setstartoffset,140.65648550452363,1.912748421837902e-32
5727,apicalls::landroid/widget/textview.getimeactionlabel,140.65305715632635,1.9160530476320508e-32
5728,apicalls::landroid/widget/tabhost.setcurrenttab,140.63858182961343,1.930069055538924e-32
5729,apicalls::landroid/widget/horizontalscrollview.isineditmode,140.58627158016247,1.9815797090288987e-32
5730,apicalls::landroid/widget/textview.getshadowcolor,140.51836655380657,2.0505029744717976e-32
5731,apicalls::landroid/telephony/cellinfowcdma.getcellidentity,140.4657860147648,2.105514682703232e-32
5732,apicalls::landroid/widget/videoview.getlayoutparams,140.25837112983046,2.3372991886270352e-32
5733,apicalls::landroid/view/view.setongenericmotionlistener,140.15744906306676,2.4591408597745068e-32
5734,apicalls::landroid/telephony/cellidentitywcdma.getcid,140.0838856043918,2.551936939591634e-32
5735,apicalls::landroid/text/staticlayout.increasewidthto,140.06200241733154,2.580211273595247e-32
5736,apicalls::landroid/opengl/glsurfaceview.setpreserveeglcontextonpause,139.83323293719832,2.8952228351494084e-32
5737,apicalls::landroid/net/localserversocket.accept,139.70490465230586,3.088479658202266e-32
5738,apicalls::landroid/telephony/cellidentitylte.gettac,139.50556759667057,3.414569860592666e-32
5739,apicalls::landroid/widget/horizontalscrollview.setwillnotdraw,139.31016979051057,3.7676125850945507e-32
5740,apicalls::landroid/view/window.setsustainedperformancemode,139.26378087767227,3.856654909532814e-32
5741,apicalls::landroid/content/pm/activityinfo.getthemeresource,139.18697550165592,4.0087316557604166e-32
5742,apicalls::landroid/telephony/cellidentitywcdma.getlac,139.05994721762715,4.2735259245061825e-32
5743,apicalls::landroid/os/powermanager.issustainedperformancemodesupported,138.83833972444424,4.778034798673406e-32
5744,apicalls::landroid/widget/absspinner.getcontext,138.11680860491458,6.871371955006433e-32
5745,apicalls::landroid/content/res/configuration.updatefrom,138.05107637595688,7.102626105992101e-32
5746,apicalls::landroid/widget/imagebutton.gettag,137.65527600095754,8.669232425257503e-32
5747,apicalls::landroid/widget/checkbox.gettag,137.5188397502128,9.285808243448008e-32
5748,apicalls::landroid/widget/switch.setonclicklistener,137.45565707476203,9.586013666953054e-32
5749,apicalls::landroid/widget/listview.setfastscrollenabled,137.34083794233558,1.0156629592700262e-31
5750,apicalls::landroid/webkit/urlutil.iscontenturl,137.15335716530618,1.1162282248862422e-31
5751,apicalls::landroid/widget/compoundbutton.onattachedtowindow,137.06019186259215,1.169846995422065e-31
5752,apicalls::landroid/widget/listview.setverticalfadingedgeenabled,137.00285946784604,1.2041156670106846e-31
5753,apicalls::landroid/widget/imageview.setcliptooutline,136.79346053174265,1.3380306808550062e-31
5754,apicalls::landroid/widget/gridview.getmeasuredheight,136.7823051263525,1.3455687623543891e-31
5755,apicalls::landroid/view/animation/alphaanimation.setrepeatmode,136.743246086327,1.3722985367851114e-31
5756,apicalls::landroid/widget/listview.getcheckeditempositions,136.667195957037,1.42587603796171e-31
5757,apicalls::landroid/os/environment.getdownloadcachedirectory,136.4774371271414,1.5688622930094158e-31
5758,apicalls::landroid/widget/textview.getlineheight,136.4607129119388,1.5821318632453687e-31
5759,apicalls::landroid/text/textpaint.setshader,136.22374612189645,1.7826719320000743e-31
5760,apicalls::landroid/widget/switch.setswitchtextappearance,136.19667793934005,1.8071397904901982e-31
5761,apicalls::landroid/view/surfaceview.layout,136.1793361530519,1.8229918561804582e-31
5762,apicalls::landroid/widget/linearlayout.requestfocus,136.10446300640643,1.8930450780109763e-31
5763,apicalls::landroid/widget/tablelayout.setshrinkallcolumns,135.8879340739152,2.111156574590839e-31
5764,apicalls::landroid/widget/relativelayout.bringtofront,135.78984453129954,2.2180681827822307e-31
5765,apicalls::landroid/widget/relativelayout.getpaddingright,135.66792885641058,2.358526818841476e-31
5766,apicalls::landroid/widget/imagebutton.gettranslationy,135.55375749249322,2.498118473644228e-31
5767,apicalls::landroid/widget/seekbar$onseekbarchangelistener.onstarttrackingtouch,135.34546951683978,2.774414535954174e-31
5768,apicalls::landroid/widget/seekbar$onseekbarchangelistener.onstoptrackingtouch,135.34546951683978,2.774414535954174e-31
5769,apicalls::landroid/text/textwatcher.aftertextchanged,135.24681008224596,2.915755226165744e-31
5770,apicalls::landroid/widget/videoview.postdelayed,135.18997126551733,3.0004295204047453e-31
5771,apicalls::landroid/widget/relativelayout.gettop,135.05475006241463,3.211889114211579e-31
5772,apicalls::landroid/telephony/signalstrength.getgsmsignalstrength,134.97796260307786,3.338539053197596e-31
5773,apicalls::landroid/widget/imagebutton.getscaley,134.96012626900995,3.3686652580429006e-31
5774,apicalls::landroid/widget/relativelayout.getpaddingleft,134.93350996529898,3.414127464345433e-31
5775,intents::screen::on,134.8643458450993,3.535153452352208e-31
5776,apicalls::landroid/widget/button.onvisibilitychanged,134.78190503146405,3.6850292963614526e-31
5777,apicalls::landroid/widget/gridview.setvisibility,134.77568785091592,3.696586403781564e-31
5778,permissions::clear::app::cache,134.63422806192474,3.96956789448061e-31
5779,apicalls::landroid/widget/textview.ondetachedfromwindow,134.4987636937161,4.249857909025077e-31
5780,apicalls::landroid/telephony/cdma/cdmacelllocation.getsystemid,134.43505762539087,4.388432352246761e-31
5781,apicalls::landroid/text/format/dateutils.formatdatetime,134.0838566817489,5.237591023477123e-31
5782,apicalls::landroid/widget/sectionindexer.getpositionforsection,133.63631654078856,6.5618942306066405e-31
5783,apicalls::landroid/os/strictmode$threadpolicy$builder.permitunbufferedio,133.47725821186447,7.109240030469679e-31
5784,apicalls::landroid/widget/linearlayout.saveattributedataforstyleable,133.32766608782524,7.6656091855317465e-31
5785,apicalls::landroid/widget/autocompletetextview.convertselectiontostring,133.2654299077576,7.90971813710066e-31
5786,apicalls::landroid/view/windowinsets.getsystemwindowinsets,133.2066126451913,8.147558477853247e-31
